time,1,2,3,4,,,,,
0.218554179,0.006327767,-0.000575252,-0.000575252,0.000191751,,,,,
0.225476583,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.233376662,0.006327767,-0.000958753,-0.000958753,-0.000191751,,,,,
0.239916643,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.247139136,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.253956477,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.261141618,0.005944266,-0.001725755,-0.000575252,0.000191751,,,,,
0.267651717,0.005944266,-0.000958753,-0.000958753,-0.000191751,,,,,
0.274801572,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.281970183,0.006327767,-0.000958753,-0.000191751,0.000191751,,,,,
0.289497058,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.296681086,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.303605239,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.310764154,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.317917029,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.325437864,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.332611243,0.006327767,-0.001725755,-0.000575252,0.000575252,,,,,
0.339758714,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.348284086,0.005944266,-0.001342254,-0.000958753,0.000191751,,,,,
0.355792522,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.363600254,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.370489597,0.005944266,-0.001342254,-0.000575252,0.000191751,,,,,
0.377660592,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.384821574,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.391715209,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.399515947,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.406680266,0.006711268,-0.001342254,-0.000958753,0.000191751,,,,,
0.413849036,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.421352069,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.427886645,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.436704,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.447216829,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.456618309,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.466397444,0.006327767,-0.001725755,-0.001342254,0.000191751,,,,,
0.474226793,0.006327767,-0.001342254,-0.001342254,0.000191751,,,,,
0.481369178,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.488251686,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.495439847,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.502610683,0.006327767,-0.001725755,-0.000191751,0.000191751,,,,,
0.510221799,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.517371178,0.006327767,-0.001725755,-0.001342254,0.000191751,,,,,
0.524601777,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
0.532415708,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
0.539915562,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.547102133,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.554620107,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.56184419,0.006711268,-0.001342254,-0.000958753,0.000191751,,,,,
0.569669247,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.577519735,0.006711268,-0.001725755,-0.000958753,0.000191751,,,,,
0.584684531,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.5922122,0.006711268,-0.000958753,-0.000575252,-0.000191751,,,,,
0.599669456,0.006327767,-0.000958753,-0.000575252,-0.000191751,,,,,
0.606884003,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.614168803,0.005944266,-0.000958753,-0.000575252,0.000191751,,,,,
0.621068319,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.628274282,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.635440032,0.006327767,-0.001342254,-0.001342254,0.000191751,,,,,
0.642987569,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.650790215,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.658082485,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.665934245,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.673741023,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.680916468,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.688746293,0.006327767,-0.001342254,-0.000958753,0.000575252,,,,,
0.696322282,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.704526107,0.006327767,-0.001342254,-0.000958753,-0.000191751,,,,,
0.712363879,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.719771067,0.006327767,-0.001342254,-0.000958753,-0.000191751,,,,,
0.72723484,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.734981219,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.742805958,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.749990781,0.006327767,-0.001342254,-0.000958753,0.000575252,,,,,
0.757844925,0.006327767,-0.001342254,-0.001342254,0.000191751,,,,,
0.765673478,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.773201307,0.005944266,-0.001342254,-0.001342254,0.000191751,,,,,
0.781013171,0.005944266,-0.000958753,-0.000575252,-0.000191751,,,,,
0.788557371,0.005944266,-0.001342254,-0.000958753,0.000575252,,,,,
0.795895894,0.005944266,-0.001342254,-0.000575252,0.000191751,,,,,
0.864308516,0.005944266,-0.001342254,-0.000575252,0.000575252,,,,,
0.872161229,0.006711268,-0.001342254,-0.000575252,0.000191751,,,,,
0.881949743,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
0.888829072,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.896653016,0.005944266,-0.001342254,-0.000958753,0.000191751,,,,,
0.904845397,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.912016074,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.919829051,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.928020954,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.934541861,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.94105498,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.94820261,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.955683072,0.005944266,-0.001342254,-0.000958753,0.000575252,,,,,
0.964185079,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.972384612,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.980847836,0.006327767,-0.001342254,-0.000575252,0.000575252,,,,,
0.989888827,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.998413086,0.005944266,-0.001342254,-0.000958753,0.000191751,,,,,
1.005585035,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
1.013398647,0.006327767,-0.000958753,-0.000958753,0.000575252,,,,,
1.020655155,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
1.029495875,0.006711268,-0.001342254,-0.000958753,0.000191751,,,,,
1.037994544,0.006711268,-0.001342254,-0.000958753,0.000575252,,,,,
1.04581658,0.006327767,-0.001342254,-0.000958753,0.000575252,,,,,
1.054006735,0.006711268,-0.001342254,-0.000575252,0.000191751,,,,,
1.063279311,0.006711268,-0.001342254,-0.000575252,0.000575252,,,,,
1.070442677,0.006711268,-0.001342254,-0.001342254,0.000575252,,,,,
1.078245004,0.006327767,-0.001725755,-0.001342254,0.000191751,,,,,
1.08734258,0.006327767,-0.002109256,-0.001342254,0.000575252,,,,,
1.094265143,0.006327767,-0.002109256,-0.000958753,0.000575252,,,,,
1.102097352,0.005944266,-0.002109256,-0.001342254,0.000191751,,,,,
1.110611916,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
1.117762566,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
1.125977516,0.006327767,-0.002109256,-0.000958753,0.000191751,,,,,
1.134440581,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
1.142615159,0.005944266,-0.002109256,-0.000958753,0.000191751,,,,,
1.150415421,0.005944266,-0.002109256,-0.000575252,0.000191751,,,,,
1.157996337,0.005944266,-0.002109256,-0.000575252,0.000575252,,,,,
1.165249348,0.006327767,-0.002492757,-0.000958753,0.000575252,,,,,
1.173446655,0.006327767,-0.002876258,-0.000575252,0.000575252,,,,,
1.181907813,0.005944266,-0.003259759,-0.000958753,0.000191751,,,,,
1.190112432,0.005944266,-0.00364326,-0.000575252,0.000575252,,,,,
1.197918415,0.005944266,-0.004026761,-0.000575252,0.000575252,,,,,
1.2063845,0.005560765,-0.004793763,-0.000958753,0.000575252,,,,,
1.21421957,0.005560765,-0.004793763,-0.000575252,0.000575252,,,,,
1.223039309,0.005944266,-0.005177264,-0.001342254,0.000191751,,,,,
1.231412729,0.005944266,-0.005177264,-0.000958753,0.000575252,,,,,
1.240370909,0.005944266,-0.004793763,-0.001342254,0.000191751,,,,,
1.248846213,0.005944266,-0.005177264,-0.000958753,0.000191751,,,,,
1.256393909,0.006327767,-0.005177264,-0.000958753,0.000191751,,,,,
1.264216105,0.005944266,-0.005177264,-0.000958753,0.000191751,,,,,
1.271366914,0.005944266,-0.005177264,-0.000575252,0.000575252,,,,,
1.279190858,0.005944266,-0.005177264,-0.000575252,0.000191751,,,,,
1.288005352,0.006327767,-0.005177264,-0.000958753,0.000191751,,,,,
1.295339425,0.005944266,-0.005177264,-0.000575252,0.000575252,,,,,
1.303150336,0.006327767,-0.005177264,-0.000958753,0.000575252,,,,,
1.312047323,0.005944266,-0.005177264,-0.000575252,0.000958753,,,,,
1.319869995,0.005944266,-0.005560765,-0.000958753,0.000575252,,,,,
1.326921145,0.006327767,-0.005177264,-0.000958753,0.000958753,,,,,
1.335373084,0.006327767,-0.005177264,-0.001342254,0.001342254,,,,,
1.34272639,0.006327767,-0.005560765,-0.001342254,0.001342254,,,,,
1.349896431,0.006327767,-0.005177264,-0.000958753,0.000958753,,,,,
1.357417425,0.006327767,-0.005177264,-0.000958753,0.000958753,,,,,
1.365878423,0.006327767,-0.005560765,-0.000575252,0.000575252,,,,,
1.373082161,0.006327767,-0.005177264,-0.000958753,0.000575252,,,,,
1.381684144,0.006327767,-0.005560765,-0.001342254,0.000191751,,,,,
1.390587489,0.006327767,-0.005560765,-0.000575252,0.000191751,,,,,
1.400353273,0.006327767,-0.005560765,-0.000958753,0.000191751,,,,,
1.408816655,0.005944266,-0.005560765,-0.000958753,-0.000191751,,,,,
1.418578148,0.005944266,-0.005177264,-0.000958753,-0.000191751,,,,,
1.428152084,0.005944266,-0.005560765,-0.000575252,-0.000191751,,,,,
1.437506676,0.005560765,-0.005560765,-0.000958753,0.000191751,,,,,
1.445735772,0.005560765,-0.005944266,-0.000575252,0.000191751,,,,,
1.452898661,0.005944266,-0.005560765,-0.000575252,0.000575252,,,,,
1.458889484,0.005944266,-0.005560765,-0.000575252,0.000958753,,,,,
1.466841221,0.005944266,-0.005560765,-0.000575252,0.001342254,,,,,
1.474100272,0.005944266,-0.005560765,-0.000958753,0.001342254,,,,,
1.481271744,0.005944266,-0.005560765,-0.000958753,0.001725755,,,,,
1.488880475,0.005560765,-0.005560765,-0.000575252,0.002109256,,,,,
1.497122606,0.005560765,-0.005560765,-0.000575252,0.002492757,,,,,
1.504267057,0.005944266,-0.005560765,-0.000958753,0.002492757,,,,,
1.511839231,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.518815835,0.005944266,-0.005560765,-0.000575252,0.002876258,,,,,
1.526673476,0.005560765,-0.005560765,-0.000958753,0.00364326,,,,,
1.534259637,0.005560765,-0.005944266,-0.000958753,0.003259759,,,,,
1.541437149,0.005944266,-0.005560765,-0.000575252,0.003259759,,,,,
1.548609416,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.556469123,0.005944266,-0.005560765,-0.000575252,0.003259759,,,,,
1.564940294,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.572809378,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.580629826,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.588465373,0.005944266,-0.005560765,-0.000958753,0.002876258,,,,,
1.595631917,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.603445371,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.611260732,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.618416627,0.005944266,-0.005560765,-0.001342254,0.003259759,,,,,
1.625305494,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.633125941,0.005560765,-0.005560765,-0.000575252,0.002876258,,,,,
1.640978336,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.6477712,0.005177264,-0.005944266,-0.000958753,0.002876258,,,,,
1.655365467,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.662512143,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.669671853,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.676832358,0.005944266,-0.005944266,-0.000958753,0.002876258,,,,,
1.68399779,0.005560765,-0.005560765,-0.001342254,0.003259759,,,,,
1.691038291,0.005560765,-0.005944266,-0.000958753,0.002876258,,,,,
1.69821167,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.705733776,0.005560765,-0.005944266,-0.000958753,0.003259759,,,,,
1.712911288,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.720711549,0.005560765,-0.005944266,-0.000958753,0.002876258,,,,,
1.727598508,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.734770298,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.742583116,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.749743621,0.005560765,-0.005944266,-0.000958753,0.003259759,,,,,
1.757261117,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.765187899,0.005560765,-0.005560765,-0.000958753,0.00364326,,,,,
1.773028692,0.005560765,-0.005944266,-0.001342254,0.003259759,,,,,
1.780837854,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.788381735,0.005944266,-0.005560765,-0.000958753,0.003259759,,,,,
1.795558453,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.80367438,0.005560765,-0.005944266,-0.001342254,0.003259759,,,,,
1.810818513,0.005560765,-0.006327767,-0.001342254,0.00364326,,,,,
1.818620682,0.005560765,-0.005560765,-0.000575252,0.00364326,,,,,
1.826177438,0.005560765,-0.005944266,-0.000958753,0.00364326,,,,,
1.834013621,0.005944266,-0.005944266,-0.000575252,0.004410262,,,,,
1.841879368,0.005944266,-0.005944266,-0.000958753,0.004793763,,,,,
1.849682649,0.005560765,-0.005944266,-0.000958753,0.005944266,,,,,
1.858538151,0.005560765,-0.005944266,-0.000958753,0.006327767,,,,,
1.867627621,0.005944266,-0.005944266,-0.000958753,0.006711268,,,,,
1.876738389,0.005560765,-0.005944266,-0.000958753,0.006711268,,,,,
1.884946028,0.005944266,-0.005944266,-0.001342254,0.007861771,,,,,
1.893456936,0.005560765,-0.005944266,-0.001342254,0.009012275,,,,,
1.90087986,0.005944266,-0.005944266,-0.001342254,0.010162778,,,,,
1.907416344,0.005560765,-0.005944266,-0.001342254,0.011696781986357152,,,,,
1.913926125,0.005560765,-0.006327767,-0.001342254,0.013997788278755863,,,,,
1.920820872,0.005560765,-0.006327767,-0.001342254,0.016682296,,,,,
1.927435557,0.005560765,-0.005944266,-0.001725755,0.019366803,,,,,
1.934667269,0.005560765,-0.006327767,-0.001342254,0.022434811,,,,,
1.941831589,0.005177264,-0.005944266,-0.001342254,0.025886321,,,,,
1.948382219,0.005560765,-0.005944266,-0.001342254,0.031255335471740864,,,,,
1.955960115,0.005560765,-0.005944266,-0.001725755,0.039308857495134575,,,,,
1.963117599,0.005560765,-0.005944266,-0.001725755,0.048896384,,,,,
1.970306714,0.005560765,-0.006327767,-0.001725755,0.061168417,,,,,
1.978069464,0.005560765,-0.006327767,-0.001342254,0.07305695,,,,,
1.985221704,0.005560765,-0.006327767,-0.001342254,0.085712484,,,,,
1.992773056,0.005177264,-0.006711268,-0.001725755,0.10066902529241695,,,,,
2.000311534,0.005177264,-0.006327767,-0.001342254,0.11792657248540195,,,,,
2.007486979,0.004793763,-0.006711268,-0.001725755,0.13556762072712125,,,,,
2.014625231,0.005177264,-0.006711268,-0.001342254,0.15359217001757308,,,,,
2.02184995,0.004793763,-0.006711268,-0.001342254,0.17276722245422427,,,,,
2.028999488,0.004793763,-0.006711268,-0.001725755,0.19501028328073922,,,,,
2.036835194,0.004410262,-0.006711268,-0.001725755,0.21725334410725416,,,,,
2.044023355,0.004026761,-0.006711268,-0.001725755,0.24179741122616782,,,,,
2.051572005,0.004026761,-0.006711268,-0.000958753,0.2678754825400116,,,,,
2.058314164,0.004026761,-0.006711268,-0.001342254,0.295487558,,,,,
2.066108386,0.004410262,-0.007094769,-0.001342254,0.3227161325088339,,,,,
2.07327954,0.004410262,-0.006711268,-0.001342254,0.35301271535874257,,,,,
2.080430031,0.004410262,-0.006711268,-0.001342254,0.3844598013548488,,,,,
2.087793191,0.004793763,-0.006711268,-0.001342254,0.4162903883996929,,,,,
2.095624129,0.004793763,-0.006711268,-0.000958753,0.4527229880293291,,,,,
2.103307088,0.005177264,-0.006711268,-0.000958753,0.49030609080516463,,,,,
2.110845248,0.005560765,-0.007094769,-0.001342254,0.5275056925322676,,,,,
2.118068854,0.005560765,-0.006711268,-0.000958753,0.5627877890157045,,,,,
2.125609716,0.005560765,-0.006711268,-0.001725755,0.6019048959864719,,,,,
2.133436839,0.005560765,-0.006711268,-0.001725755,0.6383374956161099,,,,,
2.140748978,0.005560765,-0.006711268,-0.001725755,0.6763040994406779,,,,,
2.148029486,0.005560765,-0.006711268,-0.002109256,0.7138872022165135,,,,,
2.155005455,0.005177264,-0.006711268,-0.002109256,0.7518538060410815,,,,,
2.162599564,0.005177264,-0.006711268,-0.001725755,0.7882864056707195,,,,,
2.169203917,0.005177264,-0.006711268,-0.001725755,0.8247190053003557,,,,,
2.176210721,0.004793763,-0.006711268,-0.001725755,0.8600011017837925,,,,,
2.18338569,0.004410262,-0.006711268,-0.001342254,0.8960502003646962,,,,,
2.190928936,0.004026761,-0.006711268,-0.001725755,0.9309487957994005,,,,,
2.198117097,0.00364326,-0.006711268,-0.001725755,0.9631628838929753,,,,,
2.204972426,0.002876258,-0.006711268,-0.002109256,0.9953769719865484,,,,,
2.211584886,0.002109256,-0.006711268,-0.001725755,1.025673554836457,,,,,
2.21808513,0.001342254,-0.006711268,-0.001725755,1.0532856303452327,,,,,
2.22500356,0.000191751,-0.006711268,-0.001725755,1.0808977058540101,,,,,
2.232169787,-0.000575252,-0.006711268,-0.001725755,1.1065922761191231,,,,,
2.238680204,-0.001725755,-0.006711268,-0.001725755,1.130369341,,,,,
2.246216615,-0.003259759,-0.006711268,-0.001725755,1.1529959030158174,,,,,
2.254027367,-0.004793763,-0.006711268,-0.001725755,1.171787454403736,,,,,
2.260927041,-0.005560765,-0.006711268,-0.001725755,1.1886615005479904,,,,,
2.267439524,-0.005944266,-0.006327767,-0.002109256,1.203234540399846,,,,,
2.274590333,-0.006711268,-0.006711268,-0.001725755,1.2155065739593027,,,,,
2.282402515,-0.006327767,-0.006327767,-0.001725755,1.2254776012263608,,,,,
2.289926688,-0.005944266,-0.006327767,-0.002109256,1.2289291106649571,,,,,
2.297746023,-0.005560765,-0.006327767,-0.001342254,1.226244603323826,,,,,
2.305555026,-0.005177264,-0.006327767,-0.001725755,1.220492087592831,,,,,
2.314388593,-0.004793763,-0.006327767,-0.001725755,1.2097540582283077,,,,,
2.322078069,-0.00364326,-0.006711268,-0.001725755,1.1932635131327878,,,,,
2.329372724,-0.003259759,-0.006327767,-0.001725755,1.1721709554524686,,,,,
2.335846742,-0.001725755,-0.006327767,-0.001725755,1.1487773914797543,,,,,
2.343014558,-0.001342254,-0.006327767,-0.001342254,1.1215488170197112,,,,,
2.350023429,-0.000958753,-0.006327767,-0.001342254,1.0885677268286713,,,,,
2.357315381,-0.000958753,-0.006327767,-0.001725755,1.0494506198579039,,,,,
2.365101973,-0.000575252,-0.006327767,-0.001725755,1.0080325065947378,,,,,
2.372272968,-0.000191751,-0.006327767,-0.001342254,0.9604783765518441,,,,,
2.380458673,0.000191751,-0.006327767,-0.001725755,0.9060212276317543,,,,,
2.388973236,0.000191751,-0.006711268,-0.001725755,0.848879571,,,,,
2.396133264,-0.000191751,-0.006711268,-0.001342254,0.7856018983295883,,,,,
2.404595852,-0.000575252,-0.006327767,-0.001725755,0.7131202001190466,,,,,
2.413752397,-0.000191751,-0.006327767,-0.001725755,0.6245314578617212,,,,,
2.423891703,-0.000575252,-0.006327767,-0.002109256,0.5409282292379238,,,,,
2.433116754,-0.002492757,-0.006711268,-0.001725755,0.46384451844258656,,,,,
2.440834522,-0.004410262,-0.006327767,-0.001342254,0.3905958181345781,,,,,
2.448154449,-0.005944266,-0.006711268,-0.001342254,0.3223326314601014,,,,,
2.455523173,-0.007861771,-0.006711268,-0.001725755,0.2533024426881578,,,,,
2.462675571,-0.01092978,-0.006711268,-0.001725755,0.1812042455263505,,,,,
2.469847202,-0.013614287,-0.006711268,-0.001725755,0.10066902529241695,,,,,
2.478948275,-0.017832799,-0.006711268,-0.001725755,0.019366803,,,,,
2.487410863,-0.022434811,-0.006711268,-0.001725755,-0.054265398,,,,,
2.495621204,-0.025886321,-0.006711268,-0.002109256,-0.131349109,,,,,
2.503442764,-0.02933783,-0.006327767,-0.002492757,-0.202680304,,,,,
2.511004925,-0.030488333,-0.006711268,-0.002492757,-0.271710493,,,,,
2.518881639,-0.030488333,-0.006327767,-0.002492757,-0.341891185,,,,,
2.526481152,-0.031255335,-0.006711268,-0.002492757,-0.413605881,,,,,
2.534937064,-0.033172841,-0.006711268,-0.002492757,-0.480718565,,,,,
2.542749246,-0.036240849,-0.006711268,-0.002492757,-0.547064246,,,,,
2.550562223,-0.04007586,-0.006711268,-0.002109256,-0.607657412,,,,,
2.558352947,-0.043527369,-0.006711268,-0.002109256,-0.663648565,,,,,
2.565827847,-0.04736238,-0.006711268,-0.002492757,-0.714654204,,,,,
2.573200703,-0.050813889,-0.006711268,-0.002492757,-0.763358838,,,,,
2.581047376,-0.054265398,-0.006711268,-0.002876258,-0.808995462,,,,,
2.588232199,-0.057333407,-0.006711268,-0.002876258,-0.84466106,,,,,
2.595162233,-0.061935419,-0.006711268,-0.002876258,-0.878025651,,,,,
2.602343718,-0.065386929,-0.006711268,-0.002492757,-0.906021228,,,,,
2.609767596,-0.069988941,-0.006711268,-0.002492757,-0.927497286,,,,,
2.616923809,-0.074974455,-0.006711268,-0.002492757,-0.946672339,,,,,
2.624524593,-0.079959969,-0.006711268,-0.002876258,-0.959327873,,,,,
2.631680648,-0.08417848,-0.006711268,-0.002492757,-0.968531899,,,,,
2.639497439,-0.088780493,-0.007094769,-0.002876258,-0.971599907,,,,,
2.647020817,-0.094533009,-0.007094769,-0.002876258,-0.969682402,,,,,
2.654213428,-0.099135021,-0.007094769,-0.002876258,-0.963546385,,,,,
2.661565304,-0.104887537,-0.006711268,-0.002109256,-0.952041353,,,,,
2.66879638,-0.10987305,-0.006711268,-0.002109256,-0.934400305,,,,,
2.675878048,-0.114091562,-0.007094769,-0.002109256,-0.912157244,,,,,
2.683018525,-0.118310074,-0.006711268,-0.002109256,-0.883011165,,,,,
2.690588951,-0.122145084,-0.007094769,-0.001725755,-0.840826049,,,,,
2.698501428,-0.125980095,-0.007094769,-0.001342254,-0.800558439,,,,,
2.705638568,-0.129048103,-0.007094769,-0.000958753,-0.749936301,,,,,
2.712518692,-0.131349109,-0.006711268,-0.000958753,-0.697013156,,,,,
2.719671249,-0.132499612,-0.007094769,0.000191751,-0.638337496,,,,,
2.726574898,-0.133266614,-0.007094769,0.000191751,-0.573525818,,,,,
2.733733972,-0.132499612,-0.007094769,0.000191751,-0.504879131,,,,,
2.740965366,-0.132116111,-0.007094769,0.000191751,-0.433164435,,,,,
2.748239676,-0.131349109,-0.007094769,0.000191751,-0.353396216,,,,,
2.755667528,-0.130198606,-0.006711268,0.000191751,-0.272860996,,,,,
2.762726307,-0.127514099,-0.007094769,-0.000191751,-0.196160786,,,,,
2.769932588,-0.125596593,-0.006711268,0.000191751,-0.115242065,,,,,
2.777141889,-0.124829591,-0.006711268,0.000191751,-0.035090346,,,,,
2.784299215,-0.123295587,-0.006711268,0.000191751,0.048129382,,,,,
2.791195075,-0.122912086,-0.006327767,0.000191751,0.12598009450879566,,,,,
2.798418045,-0.120994581,-0.006711268,-0.000191751,0.20152980110920105,,,,,
2.80516084,-0.119077076,-0.006711268,0.000191751,0.27707950770960466,,,,,
2.812398911,-0.116776069,-0.006711268,-0.000191751,0.35454671955367445,,,,,
2.819554488,-0.114091562,-0.006711268,-0.000191751,0.42702841776421785,,,,,
2.826659679,-0.110640053,-0.007094769,-0.000191751,0.49874311387729087,,,,,
2.834172726,-0.106805042,-0.007094769,-0.000575252,0.5670063005517676,,,,,
