time,1,2,3,4,,,,,
0.001074606,0.000191751,-0.000191751,-0.000191751,-0.000191751,,,,,
0.007053614,-0.000191751,-0.000191751,-0.000191751,0.000191751,,,,,
0.012477636,-0.000191751,-0.000191751,-0.000191751,-0.000575252,,,,,
0.018211471,0.000191751,-0.000191751,-0.000191751,-0.000191751,,,,,
0.023715496,-0.000191751,-0.000575252,-0.000191751,-0.000191751,,,,,
0.029712916,0.000191751,-0.000575252,-0.000191751,0.000191751,,,,,
0.035157733,0.000191751,-0.000575252,-0.000191751,-0.000191751,,,,,
0.040582816,0.000575252,-0.000575252,-0.000191751,0.000191751,,,,,
0.046517187,0.000575252,-0.000191751,-0.000575252,0.000191751,,,,,
0.052951309,0.000575252,-0.000191751,-0.000958753,-0.000191751,,,,,
0.059457488,0.000575252,-0.000958753,-0.000958753,0.000191751,,,,,
0.065966977,0.001342254,-0.000958753,-0.000958753,0.000191751,,,,,
0.071938833,0.002109256,-0.000191751,-0.000958753,-0.000191751,,,,,
0.07818222,0.001725755,-0.000191751,-0.000958753,-0.000191751,,,,,
0.084210104,0.001725755,-0.000575252,-0.000958753,-0.000191751,,,,,
0.090284083,0.002109256,-0.000191751,-0.001342254,0.000191751,,,,,
0.095823341,0.002876258,-0.000575252,-0.000958753,-0.000191751,,,,,
0.102000369,0.004026761,-0.000958753,-0.000958753,0.000191751,,,,,
0.108124018,0.005177264,-0.000958753,-0.000958753,-0.000191751,,,,,
0.11355665,0.005944266,-0.000958753,-0.000958753,-0.000191751,,,,,
0.119525062,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.125482347,0.005944266,-0.000958753,-0.000958753,-0.000191751,,,,,
0.131752756,0.005944266,-0.000575252,-0.000575252,-0.000191751,,,,,
0.137193998,0.005944266,-0.000575252,-0.000958753,0.000191751,,,,,
0.142123302,0.005944266,-0.000575252,-0.000575252,-0.000191751,,,,,
0.148097939,0.006327767,-0.000575252,-0.000958753,-0.000191751,,,,,
0.153775083,0.006327767,-0.000575252,-0.000958753,0.000191751,,,,,
0.159246922,0.006327767,-0.000575252,-0.000958753,-0.000191751,,,,,
0.164778497,0.006327767,-0.000575252,-0.000958753,-0.000191751,,,,,
0.17073618,0.006327767,-0.000575252,-0.000958753,0.000191751,,,,,
0.176170667,0.006711268,-0.000575252,-0.000958753,0.000191751,,,,,
0.182128482,0.006327767,-0.000575252,-0.000575252,0.000191751,,,,,
0.187897152,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.194480552,0.006327767,-0.000958753,-0.000958753,-0.000191751,,,,,
0.199930536,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.20594928,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.211630397,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.217618015,0.005944266,-0.001725755,-0.000575252,0.000191751,,,,,
0.223043097,0.005944266,-0.000958753,-0.000958753,-0.000191751,,,,,
0.22900131,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.234975153,0.006327767,-0.000958753,-0.000191751,0.000191751,,,,,
0.241247548,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.247234239,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.253004365,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.258970128,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.264930858,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.27119822,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.277176036,0.006327767,-0.001725755,-0.000575252,0.000575252,,,,,
0.283132262,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.290236738,0.005944266,-0.001342254,-0.000958753,0.000191751,,,,,
0.296493769,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.303000212,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.308741331,0.005944266,-0.001342254,-0.000575252,0.000191751,,,,,
0.314717161,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.320684645,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.326429341,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.332929956,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.338900222,0.006711268,-0.001342254,-0.000958753,0.000191751,,,,,
0.344874197,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.351126724,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.356572204,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.36392,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.372680691,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.380515258,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.388664537,0.006327767,-0.001725755,-0.001342254,0.000191751,,,,,
0.395188994,0.006327767,-0.001342254,-0.001342254,0.000191751,,,,,
0.401140981,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.406876405,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.412866539,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.418842236,0.006327767,-0.001725755,-0.000191751,0.000191751,,,,,
0.425184833,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.431142648,0.006327767,-0.001725755,-0.001342254,0.000191751,,,,,
0.437168148,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
0.443679757,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
0.449929635,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.455918445,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.462183423,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.468203492,0.006711268,-0.001342254,-0.000958753,0.000191751,,,,,
0.474724372,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.481266446,0.006711268,-0.001725755,-0.000958753,0.000191751,,,,,
0.487237109,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.493510167,0.006711268,-0.000958753,-0.000575252,-0.000191751,,,,,
0.499724547,0.006327767,-0.000958753,-0.000575252,-0.000191751,,,,,
0.505736669,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.511807336,0.005944266,-0.000958753,-0.000575252,0.000191751,,,,,
0.517556932,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.523561902,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.52953336,0.006327767,-0.001342254,-0.001342254,0.000191751,,,,,
0.535822974,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.542325179,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.548402071,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.554945204,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.561450852,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.56743039,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.573955244,0.006327767,-0.001342254,-0.000958753,0.000575252,,,,,
0.580268568,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.587105089,0.006327767,-0.001342254,-0.000958753,-0.000191751,,,,,
0.593636566,0.006327767,-0.001342254,-0.000958753,0.000191751,,,,,
0.599809223,0.006327767,-0.001342254,-0.000958753,-0.000191751,,,,,
0.606029034,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.612484349,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.619004965,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.624992318,0.006327767,-0.001342254,-0.000958753,0.000575252,,,,,
0.631537437,0.006327767,-0.001342254,-0.001342254,0.000191751,,,,,
0.638061232,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.644334422,0.005944266,-0.001342254,-0.001342254,0.000191751,,,,,
0.650844309,0.005944266,-0.000958753,-0.000575252,-0.000191751,,,,,
0.657131142,0.005944266,-0.001342254,-0.000958753,0.000575252,,,,,
0.663246579,0.005944266,-0.001342254,-0.000575252,0.000191751,,,,,
0.720257097,0.005944266,-0.001342254,-0.000575252,0.000575252,,,,,
0.726801025,0.006711268,-0.001342254,-0.000575252,0.000191751,,,,,
0.734958119,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
0.740690894,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.747210847,0.005944266,-0.001342254,-0.000958753,0.000191751,,,,,
0.754037831,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.760013395,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.766524209,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.773350795,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.778784884,0.006327767,-0.001342254,-0.000575252,0.000191751,,,,,
0.784212483,0.006327767,-0.001725755,-0.000575252,0.000191751,,,,,
0.790168842,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.79640256,0.005944266,-0.001342254,-0.000958753,0.000575252,,,,,
0.803487566,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.81032051,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.817373196,0.006327767,-0.001342254,-0.000575252,0.000575252,,,,,
0.824907356,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.832010905,0.005944266,-0.001342254,-0.000958753,0.000191751,,,,,
0.837987529,0.006327767,-0.000958753,-0.000958753,0.000191751,,,,,
0.844498873,0.006327767,-0.000958753,-0.000958753,0.000575252,,,,,
0.850545963,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.857913229,0.006711268,-0.001342254,-0.000958753,0.000191751,,,,,
0.864995453,0.006711268,-0.001342254,-0.000958753,0.000575252,,,,,
0.871513817,0.006327767,-0.001342254,-0.000958753,0.000575252,,,,,
0.878338946,0.006711268,-0.001342254,-0.000575252,0.000191751,,,,,
0.886066092,0.006711268,-0.001342254,-0.000575252,0.000575252,,,,,
0.892035564,0.006711268,-0.001342254,-0.001342254,0.000575252,,,,,
0.898537503,0.006327767,-0.001725755,-0.001342254,0.000191751,,,,,
0.906118817,0.006327767,-0.002109256,-0.001342254,0.000575252,,,,,
0.911887619,0.006327767,-0.002109256,-0.000958753,0.000575252,,,,,
0.91841446,0.005944266,-0.002109256,-0.001342254,0.000191751,,,,,
0.92550993,0.006327767,-0.001725755,-0.000958753,0.000575252,,,,,
0.931468805,0.006327767,-0.001725755,-0.000958753,0.000191751,,,,,
0.938314597,0.006327767,-0.002109256,-0.000958753,0.000191751,,,,,
0.945367151,0.005944266,-0.001725755,-0.000958753,0.000191751,,,,,
0.952179299,0.005944266,-0.002109256,-0.000958753,0.000191751,,,,,
0.958679517,0.005944266,-0.002109256,-0.000575252,0.000191751,,,,,
0.964996947,0.005944266,-0.002109256,-0.000575252,0.000575252,,,,,
0.971041123,0.006327767,-0.002492757,-0.000958753,0.000575252,,,,,
0.977872213,0.006327767,-0.002876258,-0.000575252,0.000575252,,,,,
0.984923177,0.005944266,-0.003259759,-0.000958753,0.000191751,,,,,
0.99176036,0.005944266,-0.00364326,-0.000575252,0.000575252,,,,,
0.998265346,0.005944266,-0.004026761,-0.000575252,0.000575252,,,,,
1.005320417,0.005560765,-0.004793763,-0.000958753,0.000575252,,,,,
1.011849642,0.005560765,-0.004793763,-0.000575252,0.000575252,,,,,
1.019199424,0.005944266,-0.005177264,-0.001342254,0.000191751,,,,,
1.026177274,0.005944266,-0.005177264,-0.000958753,0.000575252,,,,,
1.033642424,0.005944266,-0.004793763,-0.001342254,0.000191751,,,,,
1.040705178,0.005944266,-0.005177264,-0.000958753,0.000191751,,,,,
1.046994925,0.006327767,-0.005177264,-0.000958753,0.000191751,,,,,
1.053513421,0.005944266,-0.005177264,-0.000958753,0.000191751,,,,,
1.059472428,0.005944266,-0.005177264,-0.000575252,0.000575252,,,,,
1.065992382,0.005944266,-0.005177264,-0.000575252,0.000191751,,,,,
1.073337793,0.006327767,-0.005177264,-0.000958753,0.000191751,,,,,
1.079449521,0.005944266,-0.005177264,-0.000575252,0.000575252,,,,,
1.085958613,0.006327767,-0.005177264,-0.000958753,0.000575252,,,,,
1.093372769,0.005944266,-0.005177264,-0.000575252,0.000958753,,,,,
1.099891663,0.005944266,-0.005560765,-0.000958753,0.000575252,,,,,
1.105767621,0.006327767,-0.005177264,-0.000958753,0.000958753,,,,,
1.112810903,0.006327767,-0.005177264,-0.001342254,0.001342254,,,,,
1.118938658,0.006327767,-0.005560765,-0.001342254,0.001342254,,,,,
1.124913692,0.006327767,-0.005177264,-0.000958753,0.000958753,,,,,
1.131181187,0.006327767,-0.005177264,-0.000958753,0.000958753,,,,,
1.138232019,0.006327767,-0.005560765,-0.000575252,0.000575252,,,,,
1.144235134,0.006327767,-0.005177264,-0.000958753,0.000575252,,,,,
1.151403454,0.006327767,-0.005560765,-0.001342254,0.000191751,,,,,
1.158822907,0.006327767,-0.005560765,-0.000575252,0.000191751,,,,,
1.166961061,0.006327767,-0.005560765,-0.000958753,0.000191751,,,,,
1.17401388,0.005944266,-0.005560765,-0.000958753,-0.000191751,,,,,
1.182148457,0.005944266,-0.005177264,-0.000958753,-0.000191751,,,,,
1.190126737,0.005944266,-0.005560765,-0.000575252,-0.000191751,,,,,
1.19792223,0.005560765,-0.005560765,-0.000958753,0.000191751,,,,,
1.20477981,0.005560765,-0.005944266,-0.000575252,0.000191751,,,,,
1.210748884,0.005944266,-0.005560765,-0.000575252,0.000575252,,,,,
1.215741237,0.005944266,-0.005560765,-0.000575252,0.000958753,,,,,
1.222367684,0.005944266,-0.005560765,-0.000575252,0.001342254,,,,,
1.228416893,0.005944266,-0.005560765,-0.000958753,0.001342254,,,,,
1.23439312,0.005944266,-0.005560765,-0.000958753,0.001725755,,,,,
1.240733729,0.005560765,-0.005560765,-0.000575252,0.002109256,,,,,
1.247602171,0.005560765,-0.005560765,-0.000575252,0.002492757,,,,,
1.253555881,0.005944266,-0.005560765,-0.000958753,0.002492757,,,,,
1.259866026,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.265679863,0.005944266,-0.005560765,-0.000575252,0.002876258,,,,,
1.272227897,0.005560765,-0.005560765,-0.000958753,0.00364326,,,,,
1.278549698,0.005560765,-0.005944266,-0.000958753,0.003259759,,,,,
1.284530958,0.005944266,-0.005560765,-0.000575252,0.003259759,,,,,
1.290507846,0.005944266,-0.005944266,-0.000958753,0.003259759,,,,,
1.297057602,0.005944266,-0.005560765,-0.000575252,0.003259759,,,,,
1.304116911,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.310674482,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.317191521,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.323721144,0.005944266,-0.005560765,-0.000958753,0.002876258,,,,,
1.329693264,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.336204476,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.342717277,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.348680523,0.005944266,-0.005560765,-0.001342254,0.003259759,,,,,
1.354421245,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
1.360938284,0.005560765,-0.005560765,-0.000575252,0.002876258,,,,,
1.367481947,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.373142666,0.005177264,-0.005944266,-0.000958753,0.002876258,,,,,
1.379471223,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.385426786,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.391393211,0.005560765,-0.005560765,-0.000958753,0.002876258,,,,,
1.397360298,0.005944266,-0.005944266,-0.000958753,0.002876258,,,,,
1.403331492,0.005560765,-0.005560765,-0.001342254,0.003259759,,,,,
1.409198576,0.005560765,-0.005944266,-0.000958753,0.002876258,,,,,
1.415176392,0.005560765,-0.005560765,-0.000958753,0.003259759,,,,,
